Date,Adj Close,Close,High,Low,Open,Volume
2017-01-03,116.04936218261719,116.86000061035156,117.83999633789062,115.51000213623047,116.02999877929688,20663900
2017-01-04,117.8666763305664,118.69000244140625,119.66000366210938,117.29000091552734,117.55000305175781,19630900
2017-01-05,119.83293151855469,120.66999816894531,120.94999694824219,118.31999969482422,118.86000061035156,19492200
2017-01-06,122.55393981933594,123.41000366210938,123.87999725341797,120.02999877929688,120.9800033569336,28545300
2017-01-09,124.03358459472656,124.9000015258789,125.43000030517578,123.04000091552734,123.55000305175781,22880400
2017-01-10,123.4874038696289,124.3499984741211,125.5,124.27999877929688,124.81999969482422,17324600
2017-01-11,125.21533203125,126.08999633789062,126.12000274658203,124.05999755859375,124.3499984741211,18356500
2017-01-12,125.74165344238281,126.62000274658203,126.7300033569336,124.80000305175781,125.61000061035156,18653900
2017-01-13,127.44972229003906,128.33999633789062,129.27000427246094,127.37000274658203,127.48999786376953,24884300
2017-01-17,126.98298645019531,127.87000274658203,128.33999633789062,127.4000015258789,128.0399932861328,15294500
2017-01-18,127.03263854980469,127.91999816894531,128.42999267578125,126.83999633789062,128.41000366210938,13145900
2017-01-19,126.66521453857422,127.55000305175781,128.35000610351562,127.44999694824219,128.22999572753906,12195500
2017-01-20,126.15872955322266,127.04000091552734,128.47999572753906,126.77999877929688,128.10000610351562,19097200
2017-01-23,128.03564453125,128.92999267578125,129.25,126.94999694824219,127.30999755859375,16593600
2017-01-24,128.47256469726562,129.3699951171875,129.89999389648438,128.3800048828125,129.3800048828125,15162700
2017-01-25,130.56793212890625,131.47999572753906,131.74000549316406,129.77000427246094,130.0,18731300
2017-01-26,131.8589324951172,132.77999877929688,133.13999938964844,131.44000244140625,131.6300048828125,20020100
2017-01-27,131.26309204101562,132.17999267578125,132.9499969482422,131.0800018310547,132.67999267578125,19539500
2017-01-30,130.07142639160156,130.97999572753906,131.5800018310547,129.60000610351562,131.5800018310547,18956100
2017-01-31,129.41598510742188,130.32000732421875,130.66000366210938,129.52000427246094,130.1699981689453,19790500
2017-02-01,132.30581665039062,133.22999572753906,133.49000549316406,130.67999267578125,132.25,50139800
2017-02-02,129.93238830566406,130.83999633789062,135.49000549316406,130.39999389648438,133.22000122070312,54366400
2017-02-03,130.07142639160156,130.97999572753906,132.85000610351562,130.75999450683594,131.24000549316406,24804900
2017-02-06,131.14393615722656,132.05999755859375,132.05999755859375,130.3000030517578,130.97999572753906,17058500
2017-02-07,130.92544555664062,131.83999633789062,133.0,131.66000366210938,132.24000549316406,14596400
2017-02-08,133.26907348632812,134.1999969482422,134.44000244140625,132.44000244140625,132.60000610351562,22390600
2017-02-09,133.20948791503906,134.13999938964844,134.5,133.30999755859375,134.49000549316406,16470600
2017-02-10,133.25914001464844,134.19000244140625,134.94000244140625,133.67999267578125,134.10000610351562,15061900
2017-02-13,133.12010192871094,134.0500030517578,134.6999969482422,133.6999969482422,134.6999969482422,13526200
2017-02-14,132.92149353027344,133.85000610351562,134.22999572753906,132.5500030517578,134.10000610351562,14364900
2017-02-15,132.51437377929688,133.44000244140625,133.6999969482422,132.66000366210938,133.4499969482422,13226500
2017-02-16,132.91159057617188,133.83999633789062,133.8699951171875,133.02000427246094,133.07000732421875,12831100
2017-02-17,132.60369873046875,133.52999877929688,134.08999633789062,133.1699981689453,133.5,12276500
2017-02-21,132.7924041748047,133.72000122070312,133.91000366210938,132.89999389648438,133.5,14759100
2017-02-22,135.17575073242188,136.1199951171875,136.7899932861328,133.4600067138672,133.60000610351562,27360100
2017-02-23,134.4210205078125,135.36000061035156,136.1199951171875,134.3300018310547,135.88999938964844,18422500
2017-02-24,134.50045776367188,135.44000244140625,135.6199951171875,134.16000366210938,134.16000366210938,12625700
2017-02-27,135.46377563476562,136.41000366210938,137.17999267578125,135.02000427246094,135.25999450683594,14306700
2017-02-28,134.59976196289062,135.5399932861328,136.80999755859375,134.75,136.7899932861328,16112100
2017-03-01,136.4667205810547,137.4199981689453,137.47999572753906,136.3000030517578,136.47000122070312,16257000
2017-03-02,135.81129455566406,136.75999450683594,137.82000732421875,136.30999755859375,137.08999633789062,12294800
2017-03-03,136.21849060058594,137.1699981689453,137.3300018310547,136.0800018310547,136.6300048828125,11160600
2017-03-06,136.4667205810547,137.4199981689453,137.8300018310547,136.50999450683594,136.8800048828125,12748200
2017-03-07,136.3475799560547,137.3000030517578,138.3699951171875,136.99000549316406,137.02999877929688,13527100
2017-03-08,136.76466369628906,137.72000122070312,137.99000549316406,137.0500030517578,137.14999389648438,10184500
2017-03-09,137.2810516357422,138.24000549316406,138.57000732421875,137.39999389648438,137.72000122070312,15535300
2017-03-10,137.8271942138672,138.7899932861328,139.49000549316406,138.22000122070312,138.91000366210938,16314100
2017-03-13,138.63160705566406,139.60000610351562,139.67999267578125,138.6699981689453,138.7100067138672,10955500
2017-03-14,138.35357666015625,139.32000732421875,139.4600067138672,138.52000427246094,139.4600067138672,12944000
2017-03-15,138.7507781982422,139.72000122070312,140.10000610351562,138.49000549316406,139.2899932861328,19344800
2017-03-16,139.0189208984375,139.99000549316406,140.25,139.72999572753906,140.1999969482422,13612900
2017-03-17,138.86996459960938,139.83999633789062,140.33999633789062,139.6999969482422,140.33999633789062,20592800
2017-03-20,138.96926879882812,139.94000244140625,140.19000244140625,139.25,139.7100067138672,12099500
2017-03-21,137.54917907714844,138.50999450683594,142.30999755859375,138.39999389648438,141.14999389648438,29894800
2017-03-22,138.62167358398438,139.58999633789062,139.7899932861328,137.60000610351562,137.92999267578125,17055400
2017-03-23,138.56207275390625,139.52999877929688,140.38999938964844,139.08999633789062,139.47999572753906,13022800
2017-03-24,139.36647033691406,140.33999633789062,141.02000427246094,139.75999450683594,140.0800018310547,16664700
2017-03-27,139.3466339111328,140.32000732421875,140.64999389648438,138.77000427246094,139.0500030517578,12800500
2017-03-28,140.77659606933594,141.75999450683594,141.9499969482422,140.00999450683594,140.36000061035156,14679400
2017-03-29,141.6604461669922,142.64999389648438,142.86000061035156,141.42999267578125,141.99000549316406,16527600
2017-03-30,141.42213439941406,142.41000366210938,142.9499969482422,141.85000610351562,142.39999389648438,12404000
2017-03-31,141.06463623046875,142.0500030517578,142.6300048828125,141.88999938964844,142.30999755859375,11478300
2017-04-03,141.2930450439453,142.27999877929688,142.47000122070312,140.82000732421875,141.92999267578125,13564000
2017-04-04,140.74684143066406,141.72999572753906,142.08999633789062,141.27000427246094,141.86000061035156,12948600
2017-04-05,140.86602783203125,141.85000610351562,143.44000244140625,141.2899932861328,142.25999450683594,17158100
2017-04-06,140.1907196044922,141.1699981689453,142.22000122070312,140.91000366210938,142.11000061035156,15103400
2017-04-07,139.80343627929688,140.77999877929688,141.5500030517578,140.24000549316406,141.1999969482422,11818300
2017-04-10,140.06161499023438,141.0399932861328,141.42999267578125,140.6300048828125,141.0,9039400
2017-04-11,138.9493865966797,139.9199981689453,141.02999877929688,138.80999755859375,140.8000030517578,16638100
2017-04-12,138.61175537109375,139.5800018310547,140.39999389648438,139.44000244140625,139.72000122070312,11612500
2017-04-13,138.42306518554688,139.38999938964844,140.5800018310547,139.3300018310547,139.6199951171875,10965600
2017-04-17,140.43899536132812,141.4199981689453,141.5500030517578,139.75,139.75999450683594,11519700
2017-04-18,139.98216247558594,140.9600067138672,141.91000366210938,140.61000061035156,141.27000427246094,14807500
2017-04-19,141.28309631347656,142.27000427246094,143.0399932861328,141.27000427246094,141.35000610351562,15563900
2017-04-20,142.80247497558594,143.8000030517578,144.25,142.69000244140625,142.9499969482422,15968200
2017-04-21,142.68331909179688,143.67999267578125,144.1699981689453,142.27000427246094,143.89999389648438,12382000
2017-04-24,144.4608917236328,145.47000122070312,145.6699981689453,144.33999633789062,144.9600067138672,14407200
2017-04-25,145.4738311767578,146.49000549316406,147.14999389648438,145.7899932861328,145.7899932861328,17767500
2017-04-26,145.5433349609375,146.55999755859375,147.58999633789062,146.08999633789062,147.08999633789062,12395000
2017-04-27,146.6754150390625,147.6999969482422,147.75,146.13999938964844,146.6699981689453,11275100
2017-04-28,149.20773315429688,150.25,151.52999877929688,149.07000732421875,149.5,30652200
2017-05-01,151.4024200439453,152.4600067138672,152.57000732421875,151.4199981689453,151.74000549316406,25218300
2017-05-02,151.72019958496094,152.77999877929688,153.44000244140625,151.66000366210938,153.33999633789062,21870400
2017-05-03,150.7469940185547,151.8000030517578,153.60000610351562,151.33999633789062,153.60000610351562,29782500
2017-05-04,149.80357360839844,150.85000610351562,151.52000427246094,148.72000122070312,150.1699981689453,36225500
2017-05-05,149.1978302001953,150.24000549316406,151.6300048828125,149.7899932861328,151.4499969482422,17148500
2017-05-08,150.01210021972656,151.05999755859375,151.0800018310547,149.74000549316406,150.7100067138672,15827500
2017-05-09,149.43614196777344,150.47999572753906,152.58999633789062,150.2100067138672,151.49000549316406,17453900
2017-05-10,149.24745178222656,150.2899932861328,150.52000427246094,148.86000061035156,150.22999572753906,12080700
2017-05-11,148.99917602539062,150.0399932861328,150.64999389648438,149.41000366210938,150.30999755859375,11841900
2017-05-12,149.2871856689453,150.3300018310547,150.4600067138672,149.6300048828125,150.39999389648438,9598200
2017-05-15,149.14816284179688,150.19000244140625,151.47999572753906,149.77000427246094,150.1699981689453,15064700
2017-05-16,148.7410125732422,149.77999877929688,150.2100067138672,149.02999877929688,150.11000061035156,14550800
2017-05-17,143.84521484375,144.85000610351562,148.6699981689453,144.4199981689453,148.0,28300100
2017-05-18,146.63572692871094,147.66000366210938,148.14999389648438,144.50999450683594,144.72000122070312,23031600
2017-05-19,147.03289794921875,148.05999755859375,149.38999938964844,147.9600067138672,148.4499969482422,16187900
2017-05-22,147.21170043945312,148.24000549316406,148.58999633789062,147.69000244140625,148.0800018310547,12586700
2017-05-23,147.04286193847656,148.07000732421875,148.80999755859375,147.25,148.52000427246094,12817800
2017-05-24,148.99917602539062,150.0399932861328,150.22999572753906,148.4199981689453,148.50999450683594,17862400
2017-05-25,150.9058837890625,151.9600067138672,152.58999633789062,149.9499969482422,150.3000030517578,19891400
2017-05-26,151.07469177246094,152.1300048828125,152.25,151.14999389648438,152.22999572753906,14996200
2017-05-30,151.32296752929688,152.3800048828125,152.89999389648438,151.63999938964844,151.97000122070312,13226000
2017-05-31,150.4093475341797,151.4600067138672,153.35000610351562,151.08999633789062,152.6999969482422,18023900
2017-06-01,150.4788818359375,151.52999877929688,152.2899932861328,150.3000030517578,151.75,14530600
2017-06-02,152.54441833496094,153.61000061035156,153.6300048828125,151.3000030517578,151.85000610351562,16854400
2017-06-05,152.56427001953125,153.6300048828125,154.7100067138672,153.41000366210938,153.63999938964844,12520400
2017-06-06,151.74998474121094,152.80999755859375,154.52000427246094,152.47999572753906,153.41000366210938,13457100
2017-06-07,152.05783081054688,153.1199951171875,153.75,152.33999633789062,153.27000427246094,12066700
2017-06-08,153.63681030273438,154.7100067138672,154.72999572753906,153.10000610351562,154.0800018310547,17799400
2017-06-09,148.56227111816406,149.60000610351562,155.58999633789062,146.61000061035156,154.77000427246094,35577700
2017-06-12,147.41029357910156,148.44000244140625,149.1999969482422,144.55999755859375,148.1699981689453,33170200
2017-06-13,149.63473510742188,150.67999267578125,151.17999267578125,148.89999389648438,150.14999389648438,20483400
2017-06-14,149.20773315429688,150.25,152.39999389648438,149.0500030517578,151.25999450683594,20808800
2017-06-15,148.7608642578125,149.8000030517578,150.0399932861328,146.3699951171875,147.6699981689453,18994200
2017-06-16,149.5950164794922,150.63999938964844,150.8300018310547,148.60000610351562,149.58999633789062,22882400
2017-06-19,151.80955505371094,152.8699951171875,153.57000732421875,151.7100067138672,151.7100067138672,19026500
2017-06-20,151.19387817382812,152.25,153.83999633789062,152.2100067138672,152.8800048828125,14743900
2017-06-21,152.84231567382812,153.91000366210938,154.0800018310547,151.8800048828125,152.36000061035156,15039800
2017-06-22,152.33587646484375,153.39999389648438,154.5500030517578,152.91000366210938,153.00999450683594,13005500
2017-06-23,153.9943084716797,155.07000732421875,155.1999969482422,152.64999389648438,152.72000122070312,18027000
2017-06-26,152.5245361328125,153.58999633789062,156.5,153.1999969482422,156.25,18049700
2017-06-27,149.5354461669922,150.5800018310547,153.30999755859375,150.38999938964844,152.83999633789062,19360800
2017-06-28,152.177001953125,153.24000549316406,153.47000122070312,149.86000061035156,150.9199981689453,16719100
2017-06-29,149.9922332763672,151.0399932861328,152.5,148.9199981689453,152.27999877929688,23973500
2017-06-30,149.9326629638672,150.97999572753906,151.9199981689453,150.05999755859375,151.89999389648438,17666000
2017-07-03,147.40036010742188,148.42999267578125,152.14999389648438,147.8000030517578,151.72000122070312,13862700
2017-07-05,149.29710388183594,150.33999633789062,150.85000610351562,148.1300048828125,149.0,14334300
2017-07-06,147.7876739501953,148.82000732421875,150.0399932861328,148.0,149.02999877929688,14951800
2017-07-07,150.38949584960938,151.44000244140625,151.99000549316406,149.19000244140625,149.25,13615900
2017-07-10,152.4351806640625,153.5,153.97999572753906,151.50999450683594,151.69000244140625,13378700
2017-07-11,154.1929168701172,155.27000427246094,155.4199981689453,152.91000366210938,153.3699951171875,13667700
2017-07-12,157.79774475097656,158.89999389648438,159.16000366210938,156.1999969482422,156.49000549316406,22739400
2017-07-13,158.15524291992188,159.25999450683594,159.77999877929688,158.4199981689453,158.74000549316406,13929200
2017-07-14,158.86032104492188,159.97000122070312,160.32000732421875,159.3300018310547,160.1300048828125,16371200
2017-07-17,158.62196350097656,159.72999572753906,160.77999877929688,158.80999755859375,160.25,12858800
2017-07-18,161.73028564453125,162.86000061035156,163.72999572753906,159.4199981689453,159.66000366210938,23722900
2017-07-19,163.00137329101562,164.13999938964844,165.6999969482422,163.1699981689453,163.58999633789062,26273600
2017-07-20,163.38868713378906,164.52999877929688,165.0,162.80999755859375,164.8000030517578,18523100
2017-07-21,163.2893829345703,164.42999267578125,165.0500030517578,163.75,164.16000366210938,14744000
2017-07-24,164.84848022460938,166.0,166.1699981689453,164.30999755859375,164.63999938964844,17367000
2017-07-25,164.1334686279297,165.27999877929688,165.5399932861328,163.86000061035156,165.00999450683594,15383200
2017-07-26,164.461181640625,165.61000061035156,166.00999450683594,164.10000610351562,166.00999450683594,35236900
2017-07-27,169.25767517089844,170.44000244140625,175.49000549316406,167.5,174.6999969482422,68910700
2017-07-28,171.2537384033203,172.4499969482422,173.42999267578125,169.0500030517578,169.07000732421875,24557600
2017-07-31,168.07594299316406,169.25,172.72000122070312,168.5500030517578,172.0,25478900
2017-08-01,168.68170166015625,169.86000061035156,170.47000122070312,169.0500030517578,169.82000732421875,14385000
2017-08-02,168.12559509277344,169.3000030517578,170.5500030517578,166.91000366210938,170.3000030517578,17433800
2017-08-03,167.42051696777344,168.58999633789062,169.6999969482422,168.25,169.3000030517578,10793800
2017-08-04,168.443359375,169.6199951171875,170.05999755859375,168.69000244140625,168.97000122070312,10777700
2017-08-07,170.78700256347656,171.97999572753906,172.05999755859375,169.66000366210938,169.9499969482422,12787800
2017-08-08,170.04220581054688,171.22999572753906,173.0500030517578,170.6199951171875,171.8800048828125,14393500
2017-08-09,169.9925537109375,171.17999267578125,171.4499969482422,169.55999755859375,169.97999572753906,10815000
2017-08-10,166.23876953125,167.39999389648438,170.58999633789062,166.85000610351562,170.05999755859375,20832700
2017-08-11,166.9140625,168.0800018310547,168.82000732421875,166.85000610351562,167.9499969482422,13791200
2017-08-14,169.56553649902344,170.75,171.0800018310547,169.2899932861328,170.08999633789062,12954200
2017-08-15,169.8137969970703,171.0,171.5,170.00999450683594,171.49000549316406,8729200
2017-08-16,168.82073974609375,170.0,171.3800048828125,169.24000549316406,171.25,15779900
2017-08-17,165.75218200683594,166.91000366210938,169.86000061035156,166.85000610351562,169.33999633789062,17216000
2017-08-18,166.24868774414062,167.41000366210938,168.6699981689453,166.2100067138672,166.83999633789062,15093600
2017-08-21,166.61611938476562,167.77999877929688,168.0,165.82000732421875,167.16000366210938,11907500
2017-08-22,168.46324157714844,169.63999938964844,169.8699951171875,167.14999389648438,168.27999877929688,11391000
2017-08-23,167.53968811035156,168.7100067138672,169.36000061035156,168.1999969482422,168.83999633789062,9856500
2017-08-24,166.576416015625,167.74000549316406,169.2899932861328,166.41000366210938,168.8800048828125,14030400
2017-08-25,165.166259765625,166.32000732421875,168.3800048828125,166.17999267578125,167.86000061035156,12614500
2017-08-28,166.07989501953125,167.24000549316406,167.6999969482422,166.3300018310547,166.91000366210938,8553700
2017-08-29,166.88427734375,168.0500030517578,168.42999267578125,165.0,165.25,11121000
2017-08-30,168.74127197265625,169.9199981689453,170.17999267578125,167.6300048828125,168.1699981689453,11138300
2017-08-31,170.77703857421875,171.97000122070312,172.14999389648438,170.05999755859375,170.39999389648438,17226500
2017-09-01,170.82672119140625,172.02000427246094,172.9199981689453,171.30999755859375,172.39999389648438,11677600
2017-09-05,169.53573608398438,170.72000122070312,172.38999938964844,169.5500030517578,171.27000427246094,13210900
2017-09-06,170.89622497558594,172.08999633789062,172.47999572753906,169.57000732421875,170.91000366210938,13906300
2017-09-07,172.00845336914062,173.2100067138672,173.30999755859375,170.27000427246094,171.94000244140625,18049500
2017-09-08,169.76414489746094,170.9499969482422,173.49000549316406,170.8000030517578,173.08999633789062,10998500
2017-09-11,172.30636596679688,173.50999450683594,173.88999938964844,172.1999969482422,172.39999389648438,12372000
2017-09-12,171.76022338867188,172.9600067138672,174.0,171.75,173.75999450683594,11186300
2017-09-13,171.84957885742188,173.0500030517578,173.1699981689453,172.05999755859375,173.00999450683594,9119300
2017-09-14,169.77407836914062,170.9600067138672,172.27999877929688,170.5,172.25999450683594,15615700
2017-09-15,170.44937133789062,171.63999938964844,172.33999633789062,170.25999450683594,170.8800048828125,15660500
2017-09-18,168.83065795898438,170.00999450683594,172.07000732421875,169.33999633789062,171.99000549316406,12954000
2017-09-19,171.32325744628906,172.52000427246094,172.55999755859375,170.36000061035156,170.6199951171875,13168600
2017-09-20,170.9756622314453,172.1699981689453,173.0500030517578,170.6999969482422,172.5,12264100
2017-09-21,169.92303466796875,171.11000061035156,172.27000427246094,170.00999450683594,171.69000244140625,11161400
2017-09-22,169.3569793701172,170.5399932861328,171.72999572753906,169.22000122070312,170.2100067138672,12097100
2017-09-25,161.7401580810547,162.8699951171875,169.3000030517578,161.55999755859375,169.24000549316406,41251600
2017-09-26,163.07089233398438,164.2100067138672,165.5,162.77999877929688,164.5,23363300
2017-09-27,166.51683044433594,167.67999267578125,168.33999633789062,165.57000732421875,165.89999389648438,19242500
2017-09-28,167.5595245361328,168.72999572753906,169.07000732421875,167.16000366210938,167.94000244140625,12178700
2017-09-29,169.68470764160156,170.8699951171875,171.66000366210938,168.80999755859375,168.8300018310547,15340400
