date,market_ret,breadth,market_anomaly_flag
2017-07-10,0.01651793124728392,1.0,0
2017-07-11,0.0049269188485542665,0.8333333333333334,0
2017-07-12,0.018041493420166144,1.0,0
2017-07-13,0.0016166665096720712,0.6666666666666666,0
2017-07-14,0.010511699229795854,1.0,0
2017-07-17,0.0023806721765729324,0.6666666666666666,0
2017-07-18,0.008958522437857904,0.8333333333333334,0
2017-07-19,0.004135162508654737,0.8333333333333334,0
2017-07-20,0.00339753060696892,0.8333333333333334,0
2017-07-21,-0.0011076365424901684,0.16666666666666666,1
2017-07-24,0.004168535764462762,0.6666666666666666,0
2017-07-25,0.00024470320493154746,0.5,0
2017-07-26,0.005343914590272336,0.8333333333333334,0
2017-07-27,-0.00791572551272953,0.16666666666666666,1
2017-07-28,-0.001026029965966957,0.3333333333333333,0
2017-07-31,-0.012610674765612876,0.0,1
2017-08-01,0.005638437197290939,0.8333333333333334,0
2017-08-02,0.0068920626216774266,0.3333333333333333,0
2017-08-03,-0.0026484684203613904,0.16666666666666666,1
2017-08-04,0.0042656964156397486,1.0,0
2017-08-07,0.011226324218386966,0.8333333333333334,0
2017-08-08,-0.0011750332221672581,0.3333333333333333,0
2017-08-09,0.000472578605399047,0.3333333333333333,0
2017-08-10,-0.026395341144702433,0.0,1
2017-08-11,-0.00015131259612107448,0.8333333333333334,0
2017-08-14,0.025738040112950517,1.0,1
2017-08-15,0.0007295310253151444,0.6666666666666666,0
2017-08-16,-0.0029767219946786327,0.3333333333333333,0
2017-08-17,-0.01917992640610337,0.0,1
2017-08-18,-0.00012503969919595384,0.5,0
2017-08-21,-0.004258488477940729,0.16666666666666666,1
2017-08-22,0.015535728628476261,1.0,0
2017-08-23,-0.0005027707304547565,0.3333333333333333,0
2017-08-24,-0.00383595284627856,0.0,1
2017-08-25,-0.0034974146757224176,0.3333333333333333,0
2017-08-28,0.004454165452095944,1.0,0
2017-08-29,0.0045960352041830395,0.8333333333333334,0
2017-08-30,0.009808741879356616,1.0,0
2017-08-31,0.012194648761434723,1.0,0
2017-09-01,-0.0013750007310614303,0.5,0
2017-09-05,-0.012160447811670824,0.0,1
2017-09-06,0.001530522524424353,0.5,0
2017-09-07,0.005724040792376854,0.8333333333333334,0
2017-09-08,-0.012343886766205922,0.0,1
2017-09-11,0.016674392135698286,1.0,0
2017-09-12,0.0004217509635390064,0.5,0
2017-09-13,0.0038776538203735464,0.8333333333333334,0
2017-09-14,-0.0075782059892314235,0.0,1
2017-09-15,0.013750646597339914,0.8333333333333334,0
2017-09-18,0.0013620475404475714,0.16666666666666666,1
2017-09-19,0.0025123333468491382,0.6666666666666666,0
2017-09-20,-0.005517813111564536,0.16666666666666666,1
2017-09-21,-0.012553918758965702,0.0,1
2017-09-22,-0.005170099066217719,0.16666666666666666,1
2017-09-25,-0.023417785190399148,0.0,1
2017-09-26,0.00539492596595111,0.6666666666666666,0
2017-09-27,0.013384821774728661,1.0,0
2017-09-28,0.0009265565141941545,0.5,0
2017-09-29,0.009420282667432297,1.0,0
2017-10-02,-0.001443349984144841,0.5,0
2017-10-03,0.0007623228745060976,0.6666666666666666,0
2017-10-04,0.0013837920549395661,0.6666666666666666,0
2017-10-05,0.011919470453404154,0.8333333333333334,0
2017-10-06,0.0031307584460774085,0.8333333333333334,0
2017-10-09,0.005282325430190304,0.8333333333333334,0
2017-10-10,0.0018543891397368821,0.5,0
2017-10-11,0.005682669857746865,1.0,0
2017-10-12,0.001525719836640423,0.5,0
2017-10-13,0.007090230149596348,1.0,0
2017-10-16,0.008159372545272733,1.0,0
2017-10-17,0.002527858668396943,0.6666666666666666,0
2017-10-18,-0.003118141052747566,0.16666666666666666,1
2017-10-19,-0.00685806310657459,0.3333333333333333,0
2017-10-20,0.0016809621842581353,0.6666666666666666,0
2017-10-23,-0.007717405351831057,0.16666666666666666,1
2017-10-24,0.0052557029014054235,1.0,0
2017-10-25,-0.007734633372693663,0.0,1
2017-10-26,0.002503991695880355,0.6666666666666666,0
2017-10-27,0.05587590859273717,1.0,1
2017-10-30,0.009283190567872709,1.0,0
2017-10-31,0.0033040834803642984,0.6666666666666666,0
2017-11-01,0.00030498491791538146,0.3333333333333333,0
2017-11-02,-0.0032107006268115024,0.3333333333333333,0
2017-11-03,0.011006353164281557,0.8333333333333334,0
2017-11-06,0.006183561796729668,1.0,0
2017-11-07,0.0025939256642352007,0.8333333333333334,0
2017-11-08,0.0011554154483502017,0.6666666666666666,0
2017-11-09,-0.005993570837676117,0.0,1
2017-11-10,0.006445802283413386,0.16666666666666666,1
2017-11-13,-0.0021939472525321544,0.6666666666666666,0
2017-11-14,-0.0011933677988921199,0.5,0
2017-11-15,-0.009145068431852532,0.0,1
2017-11-16,0.00896061166079091,1.0,0
2017-11-17,-0.004994565884434828,0.0,1
2017-11-20,0.001342718766554507,0.3333333333333333,0
2017-11-21,0.013704115805475925,1.0,0
2017-11-22,0.0015234441773334477,0.5,0
2017-11-24,0.008556179584367607,1.0,0
2017-11-27,-0.00024870886356194905,0.5,0
2017-11-28,-0.002078523577736876,0.3333333333333333,0
2017-11-29,-0.03186454045997161,0.0,1
2017-11-30,0.013200558980113963,1.0,0
2017-12-01,-0.007818654030020614,0.16666666666666666,1
2017-12-04,-0.02624687982476705,0.0,1
2017-12-05,0.004406598209288977,0.8333333333333334,0
2017-12-06,0.008602571318966745,0.8333333333333334,0
2017-12-07,0.007628919591681586,0.8333333333333334,0
2017-12-08,0.002987975496890264,0.6666666666666666,0
2017-12-11,0.010448033321788527,1.0,0
2017-12-12,-0.006230730490881982,0.16666666666666666,1
2017-12-13,-0.0025171951980745475,0.5,0
2017-12-14,0.0003393326336295077,0.5,0
2017-12-15,0.014751375981851464,1.0,0
2017-12-18,0.010567616328069443,0.8333333333333334,0
2017-12-19,-0.00698768411009983,0.0,1
2017-12-20,-0.0032507261478625926,0.16666666666666666,1
2017-12-21,-0.0009745520446635495,0.3333333333333333,0
2017-12-22,-0.0018413283848759028,0.16666666666666666,1
2017-12-26,-0.003430630822844264,0.3333333333333333,0
2017-12-27,0.0027503053620403137,0.8333333333333334,0
2017-12-28,0.00170798829968144,1.0,0
2017-12-29,-0.010181046767268276,0.0,1
2018-01-02,0.0192123538464745,1.0,1
2018-01-03,0.018450029210528518,0.8333333333333334,0
2018-01-04,0.003850348189982681,0.8333333333333334,0
2018-01-05,0.012022405315378201,1.0,0
2018-01-08,0.008985913413823118,0.8333333333333334,0
2018-01-09,0.0002491646801046077,0.3333333333333333,0
2018-01-10,0.000313373325612006,0.3333333333333333,0
2018-01-11,0.005786476422990035,0.8333333333333334,0
2018-01-12,0.0012711764700265211,0.6666666666666666,0
2018-01-16,-0.006747594693896741,0.0,1
2018-01-17,0.009421225649370238,0.6666666666666666,0
2018-01-18,0.0017457902029049028,0.5,0
2018-01-19,0.005347868110659626,0.6666666666666666,0
2018-01-22,0.013958975158141226,0.8333333333333334,0
2018-01-23,0.0136683399744539,1.0,0
2018-01-24,-0.009130871823038048,0.0,1
2018-01-25,0.001620300736937604,0.6666666666666666,0
2018-01-26,0.0161439801955607,1.0,0
2018-01-29,-0.003764315082571801,0.3333333333333333,0
2018-01-30,-0.0038473632652628043,0.3333333333333333,0
2018-01-31,0.008655354118297856,0.8333333333333334,0
2018-02-01,-0.00744330070497116,0.3333333333333333,0
2018-02-02,-0.017413313422243965,0.16666666666666666,1
2018-02-05,-0.04430210938481821,0.0,1
2018-02-06,0.03701353108727009,1.0,1
2018-02-07,-0.014108184805184535,0.16666666666666666,1
2018-02-08,-0.04414281574112259,0.0,1
2018-02-09,0.025342878393698236,0.8333333333333334,0
2018-02-12,0.01464315551024592,0.8333333333333334,0
2018-02-13,0.00752107220036811,0.8333333333333334,0
2018-02-14,0.025537603058346958,1.0,0
2018-02-15,0.01723137560720926,1.0,0
2018-02-16,-0.008167586587423059,0.0,1
2018-02-20,0.005651970179812578,0.6666666666666666,0
2018-02-21,-0.005053756302876004,0.3333333333333333,0
2018-02-22,0.0036394153029618384,0.8333333333333334,0
2018-02-23,0.018790750884038514,1.0,0
2018-02-26,0.012285914649348398,1.0,0
2018-02-27,-0.00930548948391143,0.0,1
2018-02-28,-0.007664746026015375,0.16666666666666666,1
2018-03-01,-0.018336418715571217,0.0,1
2018-03-02,0.00755240491300857,1.0,0
2018-03-05,0.009016131274029893,0.8333333333333334,0
2018-03-06,0.005560510167785119,0.5,0
2018-03-07,0.0040237138966161545,0.6666666666666666,0
2018-03-08,0.0027907866395541028,0.6666666666666666,0
2018-03-09,0.01823789887677592,1.0,0
2018-03-12,0.007538846161450748,0.8333333333333334,0
2018-03-13,-0.012969236214469973,0.0,1
2018-03-14,0.000671123485592969,0.5,0
2018-03-15,-0.00016933324794780416,0.5,0
2018-03-16,0.0004162480350983951,0.5,0
2018-03-19,-0.029542554343990685,0.0,1
2018-03-20,0.0070819649207553015,0.6666666666666666,0
2018-03-21,-0.005605210466622712,0.16666666666666666,1
2018-03-22,-0.024135541002933764,0.0,1
2018-03-23,-0.03009969709163222,0.0,1
2018-03-26,0.042377241341198135,1.0,1
2018-03-27,-0.04471549592432913,0.0,1
2018-03-28,-0.013409293201897229,0.16666666666666666,1
2018-03-29,0.024785473509178257,1.0,0
2018-04-02,-0.031774406912601895,0.0,1
2018-04-03,0.012277039941081647,1.0,0
2018-04-04,0.012480336290687824,0.8333333333333334,0
2018-04-05,0.008036924186923164,0.8333333333333334,0
2018-04-06,-0.025259461883381924,0.0,1
2018-04-09,0.005598182394479438,1.0,0
2018-04-10,0.031435022688867775,1.0,0
2018-04-11,-0.004563764315077379,0.16666666666666666,1
2018-04-12,0.01297937973522606,0.8333333333333334,0
2018-04-13,-0.004767849888289229,0.3333333333333333,0
2018-04-16,0.005816266722034891,0.8333333333333334,0
2018-04-17,0.024679395040205148,1.0,0
2018-04-18,0.0001761734043415064,0.5,0
2018-04-19,-0.00707975886320548,0.3333333333333333,0
2018-04-20,-0.01658541834504031,0.0,1
2018-04-23,-0.005301293653600381,0.16666666666666666,1
2018-04-24,-0.024268097070924883,0.0,1
2018-04-25,-0.003935279219172694,0.5,0
2018-04-26,0.03589330811526015,1.0,0
2018-04-27,0.007210423466601927,0.6666666666666666,0
2018-04-30,-0.005431781021977426,0.16666666666666666,1
2018-05-01,0.013594670283460694,1.0,0
2018-05-02,0.003949905685710557,0.3333333333333333,0
2018-05-03,0.004513372652082126,0.6666666666666666,0
2018-05-04,0.0193953882462915,1.0,0
2018-05-07,0.014460690243281596,1.0,0
2018-05-08,0.00115559070132402,0.5,0
2018-05-09,0.013654445541404714,1.0,0
2018-05-10,0.011344194657036103,1.0,0
2018-05-11,-0.004063982015225102,0.16666666666666666,1
2018-05-14,0.0005482676808749587,0.5,0
2018-05-15,-0.015680894488526626,0.0,1
2018-05-16,0.003560211946889824,0.8333333333333334,0
2018-05-17,-0.0022775315428377927,0.3333333333333333,0
2018-05-18,-0.0041046982439819635,0.16666666666666666,1
2018-05-21,0.00593448633692432,0.8333333333333334,0
2018-05-22,-0.0029070623900890693,0.0,1
2018-05-23,0.012854950948591126,1.0,0
2018-05-24,-0.0014643246447430165,0.3333333333333333,0
2018-05-25,0.0015333200019896538,0.8333333333333334,0
2018-05-29,-0.0013711422059955458,0.3333333333333333,0
2018-05-30,0.008360971216968827,0.8333333333333334,0
2018-05-31,0.002755187447882316,0.3333333333333333,0
2018-06-01,0.01563855468027675,1.0,0
2018-06-04,0.010830116847082794,0.8333333333333334,0
2018-06-05,0.005610599097168619,0.8333333333333334,0
2018-06-06,0.0006483962842588157,0.6666666666666666,0
2018-06-07,-0.00922101950915418,0.0,1
2018-06-08,-0.0003695974046007966,0.5,0
2018-06-11,0.0006925931200568725,0.5,0
2018-06-12,0.005172581260340037,1.0,0
2018-06-13,-0.0016418691623404553,0.3333333333333333,0
2018-06-14,0.011250041292227175,1.0,0
2018-06-15,-0.007019954371535557,0.0,1
2018-06-18,0.0037767033010210524,0.5,0
2018-06-19,-0.005885210088981056,0.16666666666666666,1
2018-06-20,0.010226619493149366,1.0,0
2018-06-21,-0.009179643638198268,0.0,1
2018-06-22,-0.007254357901517794,0.16666666666666666,1
2018-06-25,-0.026998146236367315,0.0,1
2018-06-26,0.010966783152215553,1.0,0
2018-06-27,-0.015079668303196866,0.0,1
2018-06-28,0.012584186996911181,1.0,0
2018-06-29,-0.004460388638111064,0.16666666666666666,1
2018-07-02,0.013081587094803079,1.0,0
2018-07-03,-0.015984399057508775,0.0,1
2018-07-05,0.014263620712811583,1.0,0
2018-07-06,0.015483615836733447,1.0,0
2018-07-09,0.010248912602810393,1.0,0
2018-07-10,0.002448884567218701,0.6666666666666666,0
2018-07-11,-0.006679622075962899,0.16666666666666666,1
2018-07-12,0.01932610516567046,1.0,0
2018-07-13,0.0029619217590245626,0.8333333333333334,0
2018-07-16,-0.001538267230709008,0.16666666666666666,1
2018-07-17,0.011004528464636398,1.0,0
2018-07-18,-0.004432804867599634,0.0,1
2018-07-19,-0.004180745715487562,0.3333333333333333,0
2018-07-20,0.0033608325464981417,0.5,0
2018-07-23,0.0020566476792150215,0.6666666666666666,0
2018-07-24,0.006440292108431223,0.6666666666666666,0
2018-07-25,0.016254966278875533,1.0,0
2018-07-26,-0.03947632170469484,0.16666666666666666,1
2018-07-27,-0.010256043172413298,0.16666666666666666,1
2018-07-30,-0.019221805970683032,0.0,1
2018-07-31,0.004544392596866583,0.8333333333333334,0
2018-08-01,0.012813235483628449,0.8333333333333334,0
2018-08-02,0.01999796790222297,1.0,1
2018-08-03,0.0030345564623476817,0.8333333333333334,0
2018-08-06,0.012912650539755655,1.0,0
2018-08-07,0.0017578683629254448,0.6666666666666666,0
2018-08-08,0.0055950287709122986,1.0,0
2018-08-09,-0.0006009068202453652,0.5,0
2018-08-10,-0.00752236386883078,0.0,1
2018-08-13,0.0012341975716277747,0.5,0
2018-08-14,0.01032362152535471,1.0,0
2018-08-15,-0.010077065945408656,0.16666666666666666,1
2018-08-16,-0.002234361895094276,0.5,0
2018-08-17,-0.00613609604161075,0.3333333333333333,0
2018-08-20,-0.002550768181131554,0.16666666666666666,1
2018-08-21,0.0032962302687954046,0.6666666666666666,0
2018-08-22,0.011488981482230654,1.0,0
2018-08-23,0.002544067335556399,0.5,0
2018-08-24,0.008633726280384354,1.0,0
2018-08-27,0.011800751456595981,1.0,0
2018-08-28,0.000992828560764436,0.6666666666666666,0
2018-08-29,0.014949423890339967,0.8333333333333334,0
2018-08-30,0.0027322620731773384,0.5,0
2018-08-31,0.003495549315499058,0.8333333333333334,0
2018-09-04,-0.0014216169769299032,0.5,0
2018-09-05,-0.018673274319343958,0.0,1
2018-09-06,-0.014973701176557996,0.16666666666666666,1
2018-09-07,-0.003332286284554472,0.16666666666666666,1
2018-09-10,0.0019363542040291744,0.6666666666666666,0
2018-09-11,0.013085716716384902,0.8333333333333334,0
2018-09-12,-0.00838580400371334,0.3333333333333333,0
2018-09-13,0.00887829308525421,0.6666666666666666,0
2018-09-14,0.0007690510001533238,0.5,0
2018-09-17,-0.01719872450794278,0.0,1
2018-09-18,0.004067384344589235,0.6666666666666666,0
2018-09-19,-4.745736771061271e-05,0.5,0
2018-09-20,0.00697943282598527,0.8333333333333334,0
2018-09-21,-0.009078015594285949,0.16666666666666666,1
2018-09-24,0.009102606206798,1.0,0
2018-09-25,0.005622582618033685,0.6666666666666666,0
2018-09-26,-0.0007326431637503054,0.5,0
2018-09-27,0.010869528873311274,1.0,0
2018-09-28,0.0038304218599370943,0.3333333333333333,0
2018-10-01,0.006282439060691591,0.8333333333333334,0
2018-10-02,-0.0071557192802800445,0.16666666666666666,1
2018-10-03,0.004056411048425894,0.8333333333333334,0
2018-10-04,-0.021271154134760255,0.0,1
2018-10-05,-0.014665825319344369,0.0,1
2018-10-08,-0.008142693288594682,0.0,1
2018-10-09,0.006041020550286176,0.8333333333333334,0
2018-10-10,-0.05370227687561615,0.0,1
2018-10-11,-0.012333303315940106,0.16666666666666666,1
2018-10-12,0.03157543943311092,1.0,1
2018-10-15,-0.018938496534128917,0.0,1
2018-10-16,0.03248284121045242,1.0,1
2018-10-17,-0.0012182022043904321,0.5,0
2018-10-18,-0.02376251962063919,0.0,1
2018-10-19,-0.006144179495450634,0.3333333333333333,0
2018-10-22,0.008031596428414963,1.0,0
2018-10-23,-0.01103032636774002,0.16666666666666666,1
2018-10-24,-0.057440213896746826,0.0,1
2018-10-25,0.0436199511639492,1.0,1
2018-10-26,-0.03585496031213459,0.0,1
2018-10-29,-0.03635848722048274,0.0,1
2018-10-30,0.022919911910309437,0.6666666666666666,0
2018-10-31,0.03334889979579747,1.0,0
2018-11-01,0.016121593396342854,0.6666666666666666,0
2018-11-02,-0.017248766769067853,0.16666666666666666,1
2018-11-05,-0.011094657903256958,0.16666666666666666,1
2018-11-06,0.005780963687999778,0.8333333333333334,0
2018-11-07,0.032197592869354495,1.0,0
2018-11-08,-0.012118649736160744,0.0,1
2018-11-09,-0.01684677940995194,0.0,1
2018-11-12,-0.04189350615401055,0.0,1
2018-11-13,0.007314971993028774,0.6666666666666666,0
2018-11-14,-0.010986424944367837,0.16666666666666666,1
2018-11-15,0.016793428700494346,0.8333333333333334,0
2018-11-16,-0.036113902000263896,0.3333333333333333,0
2018-11-19,-0.05568201993105332,0.0,1
2018-11-20,-0.011276192179611066,0.3333333333333333,0
2018-11-21,0.003865696207195087,0.6666666666666666,0
2018-11-23,-0.010601267625221142,0.16666666666666666,1
2018-11-26,0.03553597658891209,1.0,0
2018-11-27,0.0003124635807922142,0.6666666666666666,0
2018-11-28,0.037162401469337615,1.0,0
2018-11-29,-0.0039516312154729465,0.16666666666666666,1
2018-11-30,0.01176922113941383,0.8333333333333334,0
2018-12-03,0.025954691078919827,1.0,0
2018-12-04,-0.045214893525727606,0.0,1
2018-12-06,0.006729234702385974,0.8333333333333334,0
2018-12-07,-0.03887074608656721,0.0,1
2018-12-10,0.018636595152014546,1.0,0
2018-12-11,-0.0023854150117661823,0.6666666666666666,0
2018-12-12,0.00837980429683575,1.0,0
2018-12-13,0.00249923354744482,0.6666666666666666,0
2018-12-14,-0.025102424461593054,0.0,1
2018-12-17,-0.025440301093265488,0.0,1
2018-12-18,0.016338666033728983,1.0,0
2018-12-19,-0.03744926007656533,0.0,1
2018-12-20,-0.017846744855403385,0.16666666666666666,1
2018-12-21,-0.04392576096891582,0.0,1
2018-12-24,-0.023844107127283482,0.0,1
2018-12-26,0.07076148011837806,1.0,1
2018-12-27,-0.002452810819205601,0.5,0
2018-12-28,0.002080366723747895,0.5,0
2018-12-31,0.004848950499339144,0.6666666666666666,0
2019-01-02,0.0134765369231436,0.8333333333333334,0
2019-01-03,-0.047293882000484476,0.0,1
2019-01-04,0.048875569762250305,1.0,0
2019-01-07,0.01649560106462174,0.8333333333333334,0
2019-01-08,0.009921381600088467,0.8333333333333334,0
2019-01-09,0.012123221887921106,1.0,0
2019-01-10,0.0026800814599959497,0.5,0
2019-01-11,-0.001439839229074628,0.16666666666666666,1
2019-01-14,-0.003921378424555662,0.3333333333333333,0
2019-01-15,0.020859736805628377,0.8333333333333334,0
2019-01-16,0.0007870677613651308,0.5,0
2019-01-17,0.00849188881860156,1.0,0
2019-01-18,0.013145851543943618,1.0,0
2019-01-22,-0.027922010882975763,0.0,1
2019-01-23,0.00020562173892785252,0.8333333333333334,0
2019-01-24,0.011789151053762012,0.6666666666666666,0
2019-01-25,0.01668515371454138,1.0,0
2019-01-28,-0.034875134838521483,0.0,1
2019-01-29,-0.02262159506271716,0.0,1
2019-01-30,0.04373688203968973,1.0,0
2019-01-31,0.031201525621738096,0.8333333333333334,0
2019-02-01,-0.012070358156380264,0.3333333333333333,0
2019-02-04,0.021014949651143033,1.0,0
2019-02-05,0.012002112616550598,1.0,0
2019-02-06,-0.0014154809055564692,0.3333333333333333,0
2019-02-07,-0.01931642140573366,0.0,1
2019-02-08,0.0002559409636861039,0.8333333333333334,0
2019-02-11,-0.004956002881756165,0.16666666666666666,1
2019-02-12,0.016039701391205252,0.8333333333333334,0
2019-02-13,0.00040808194024368377,0.5,0
2019-02-14,0.0008659570165807651,0.6666666666666666,0
2019-02-15,0.0024348857536523973,0.5,0
2019-02-19,0.0018290590204251278,0.5,0
2019-02-20,0.0019254651009556294,0.5,0
2019-02-21,-0.0038132920409881255,0.16666666666666666,1
2019-02-22,0.012303830998613022,1.0,0
2019-02-25,0.00518671643372511,0.8333333333333334,0
2019-02-26,-0.00040043207718846546,0.6666666666666666,0
2019-02-27,-0.0025267839551980273,0.3333333333333333,0
2019-02-28,-0.004814281798669218,0.0,1
2019-03-01,0.010115619976108955,1.0,0
2019-03-04,0.008482914830715097,0.8333333333333334,0
2019-03-05,0.002219153230627454,0.3333333333333333,0
2019-03-06,-0.0076852326771634045,0.3333333333333333,0
2019-03-07,-0.01662074751869645,0.0,1
2019-03-08,0.0018008387376080386,0.6666666666666666,0
2019-03-11,0.03190646164597303,1.0,0
2019-03-12,0.005484550069547141,0.8333333333333334,0
2019-03-13,0.012705538549420988,1.0,0
2019-03-14,-0.004851949733309509,0.3333333333333333,0
2019-03-15,0.008393079090372771,0.8333333333333334,0
2019-03-18,0.0010078853584985132,0.6666666666666666,0
2019-03-19,0.009048766819390985,0.8333333333333334,0
