date,ticker,open,high,low,close,adj_close,volume,ret,ret_z,ret_mu,ret_sd,log_volume,volz,range,range_pct,has_history,anomaly_flag_rule,type_rule,why_rule
2018-04-26,META,173.22000122070312,176.27000427246094,170.8000030517578,174.16000366210938,172.951904296875,77556900,0.09061329302868537,4.15414631499299,,,18.166522418483726,1.7995550067286092,0.03140790712955865,61.904761904761905,True,1,spike,|ret_z| > 2.5
2018-04-27,META,176.80999755859375,177.10000610351562,172.60000610351562,173.58999633789062,172.38583374023438,29804700,-0.003272994067003432,-0.09612968837523064,,,17.210176657160243,-0.4181226597387021,0.02592315280219725,42.857142857142854,True,0,,
2018-04-30,META,173.7899932861328,175.72000122070312,171.7100067138672,172.0,170.80686950683594,20750500,-0.009159477894092771,-0.32029266986115223,,,16.84808090073621,-1.2259580065797906,0.02331392155137173,38.095238095238095,True,0,,
2018-05-01,META,172.0,174.02000427246094,170.22999572753906,173.86000061035156,172.65399169921875,26025900,0.0108140978036535,0.46977243455359574,,,17.074602753999923,-0.5658762489590459,0.021799197812128728,34.92063492063492,True,0,,
2018-05-02,META,174.25,178.0800018310547,174.1999969482422,176.07000732421875,174.84864807128906,30424500,0.012711298189349796,0.5420933939763959,,,17.23075876284909,-0.14345671796727286,0.022036716768391924,36.507936507936506,True,0,,
2018-05-03,META,175.1300048828125,176.1199951171875,172.1199951171875,174.02000427246094,172.8128662109375,24026100,-0.01164310895627596,-0.4389811630019791,,,16.994651297412457,-0.686130083520827,0.0229858631294897,39.682539682539684,True,0,,
2018-05-04,META,173.0800018310547,176.97999572753906,173.05999755859375,176.61000061035156,175.38487243652344,17677800,0.014883187125931396,0.655765488203312,,,16.68782017304203,-1.3852346521018988,0.022195788207904868,38.095238095238095,True,0,,
2018-05-07,META,177.35000610351562,179.5,177.1699981689453,177.97000122070312,176.73545837402344,18697200,0.007700698006259499,0.3462958432457168,,,16.743884337993446,-1.1128510974145345,0.013092104371934117,9.523809523809524,True,0,,
2018-05-08,META,178.25,179.0399932861328,177.11000061035156,178.9199981689453,177.67884826660156,15577200,0.00533786429309302,0.22181818177032428,,,16.561318864669087,-1.454827718687443,0.010786903060209364,4.761904761904762,True,0,,
2018-05-09,META,179.6699981689453,183.00999450683597,178.77999877929688,182.66000366210935,181.39292907714844,23282800,0.02090333681685075,0.8853640453586924,,,16.963225448509153,-0.3707998032852617,0.023157755626480113,44.44444444444444,True,0,,
2018-05-10,META,183.1499938964844,186.1300048828125,182.5,185.52999877929688,184.24302673339844,21071400,0.015712286420149324,0.6391038643596028,,,16.86342722875571,-0.5455193495784788,0.019565595357604073,30.158730158730158,True,0,,
2018-05-11,META,184.8500061035156,188.32000732421875,184.17999267578125,186.9900054931641,185.69290161132807,21207800,0.007869360939383618,0.27578999461446335,,,16.869879596502912,-0.45338732407613386,0.022140299089882902,42.857142857142854,True,0,,
2018-05-14,META,187.7100067138672,187.8600006103516,186.1999969482422,186.63999938964844,185.3453063964844,15646700,-0.0018718820796457258,-0.134828690780315,,,16.56577059009598,-1.2678283082527533,0.008894147382865196,0.0,True,0,,
2018-05-15,META,184.8800048828125,185.2899932861328,183.1999969482422,184.32000732421875,183.0413818359375,15429400,-0.012430444586594591,-0.5939176965445937,,,16.55178533829489,-1.237625417523368,0.011338955375659914,7.936507936507936,True,0,,
2018-05-16,META,183.6999969482422,184.32000732421875,182.66000366210935,183.1999969482422,181.92916870117188,16975500,-0.006076293369345898,-0.32131487758067373,,,16.647281686056242,-0.927905687592083,0.009061155511800522,1.5873015873015872,True,0,,
